timestamp,facility_type,machine_id,machine_speed,shift,production_time,output_quantity,energy_consumption,energy_per_unit,ambient_temperature,humidity,defect_rate,defect_type,maintenance_needed,energy_waste_flag,anomaly_label,carbon_emission,energy_cost,production_efficiency,quality_score,predicted_energy_class,recommended_action,efficiency_score
2025-01-19 11:00:00,Dyeing,M013,38.0,Morning,0.0122,94.9,210.11,2.2,27.3,86.6,2.24,Broken Yarn,No,1,1,89.52,1585.63,66.4,87.0,High,Reduce Machine Speed,72.7
2025-01-19 11:30:00,Weaving,M006,1140.0,Morning,0.0183,84.5,97.86,1.13,22.2,40.9,1.83,Broken Yarn,No,0,0,37.33,692.55,64.6,94.3,Low,Continue Production,67.9
2025-01-19 12:00:00,Spinning,M003,22217.0,Morning,0.0199,91.5,160.23,1.73,20.5,43.8,1.51,Hole,No,0,0,72.83,1275.51,68.0,98.6,Medium,Continue Production,75.7
2025-01-19 12:30:00,Spinning,M001,10347.0,Morning,0.0177,70.8,136.16,1.95,20.2,61.6,1.47,Hole,No,1,0,53.89,979.27,40.2,97.4,Low,Check Energy Usage,59.3
2025-01-19 13:00:00,Knitting,M010,1229.0,Morning,0.0161,103.8,148.05,1.49,20.7,47.9,1.25,Hole,No,1,0,63.1,1118.65,85.1,92.3,Medium,Reduce Machine Speed,89.2
2025-01-19 13:30:00,Knitting,M012,1634.0,Morning,0.014,95.8,115.12,1.16,22.4,63.8,2.73,,No,0,1,49.46,917.9,54.4,85.3,Low,Reduce Machine Speed,56.6
2025-01-19 14:00:00,Weaving,M007,619.0,Evening,0.0201,80.1,125.83,1.57,21.4,49.4,1.31,Broken Yarn,No,1,0,57.09,956.36,53.3,94.3,Low,Check Energy Usage,66.1
2025-01-19 14:30:00,Dyeing,M016,26.0,Evening,0.024,105.5,230.05,2.13,26.0,68.5,1.12,Hole,No,1,0,96.65,1711.5,78.9,97.0,High,Optimize Machine Load,88.9
2025-01-19 15:00:00,Dyeing,M015,65.0,Evening,0.0179,113.2,265.1,2.3,26.3,76.4,1.72,Hole,No,1,0,111.52,1963.46,78.9,91.5,High,Optimize Machine Load,90.4
2025-01-19 15:30:00,Spinning,M002,18948.0,Evening,0.0231,99.2,177.97,1.88,21.1,52.3,1.47,Stain,No,0,0,77.1,1345.15,76.2,97.4,High,Continue Production,82.9
2025-01-19 16:00:00,Finishing,M018,54.0,Evening,0.0147,96.3,148.36,1.63,24.4,50.1,1.18,Stain,No,1,0,67.97,1098.74,66.9,95.7,Medium,Reduce Machine Speed,70.0
2025-01-19 16:30:00,Finishing,M019,34.0,Evening,0.0216,85.6,164.1,1.97,26.1,75.5,1.66,Hole,No,1,1,79.88,1257.01,62.7,92.2,Medium,Reduce Machine Speed,71.4
2025-01-19 17:00:00,Knitting,M012,1724.0,Evening,0.0193,101.6,91.2,0.96,20.0,67.1,2.53,Hole,Yes,0,0,33.28,637.97,55.7,80.5,Low,Continue Production,66.7
2025-01-19 17:30:00,Dyeing,M014,65.0,Evening,0.0118,106.3,243.71,2.25,25.5,82.2,2.17,Hole,No,1,0,106.3,1887.15,79.7,91.8,High,Check Energy Usage,82.2
2025-01-19 18:00:00,Dyeing,M015,72.0,Evening,0.0231,127.2,223.44,1.74,25.6,69.8,1.27,Broken Yarn,Yes,0,0,91.96,1705.0,94.1,94.1,High,Continue Production,97.2
2025-01-19 18:30:00,Dyeing,M015,71.0,Evening,0.01,130.0,258.8,1.94,26.3,77.7,1.79,Hole,No,1,0,115.62,1977.06,100.0,93.4,High,Optimize Machine Load,95.8
2025-01-19 19:00:00,Weaving,M006,1156.0,Evening,0.0201,100.2,153.68,1.51,21.5,48.0,1.88,Stain,No,0,0,62.48,1227.15,66.9,89.5,Medium,Continue Production,73.7
2025-01-19 19:30:00,Weaving,M006,714.0,Evening,0.0226,88.4,123.24,1.38,21.5,51.8,1.74,Broken Yarn,No,0,0,50.42,920.34,65.6,90.1,Low,Continue Production,64.3
2025-01-19 20:00:00,Finishing,M020,105.0,Evening,0.0108,98.8,152.43,1.47,25.3,63.0,1.71,Broken Yarn,Yes,0,1,63.34,1130.96,71.7,91.0,Medium,Schedule Maintenance,73.7
2025-01-19 20:30:00,Weaving,M005,1045.0,Evening,0.0083,93.3,152.1,1.6,21.4,63.3,1.86,Broken Yarn,No,0,0,65.25,1135.57,60.8,91.0,Medium,Continue Production,68.3
2025-01-19 21:00:00,Weaving,M008,822.0,Evening,0.0116,90.2,168.18,1.86,22.1,52.5,2.12,Hole,Yes,1,1,73.78,1272.15,66.3,88.3,Medium,Inspect Machine,70.7
2025-01-19 21:30:00,Finishing,M017,68.0,Evening,0.0172,102.7,175.26,1.62,26.2,72.9,1.43,Broken Yarn,No,0,0,77.47,1330.09,78.0,89.1,Medium,Continue Production,76.9
2025-01-19 22:00:00,Dyeing,M013,20.0,Night,0.0208,80.4,169.53,2.1,23.7,76.5,1.21,Stain,No,1,0,73.04,1256.9,56.5,95.4,Medium,Optimize Machine Load,64.7
2025-01-19 22:30:00,Finishing,M020,53.0,Night,0.0229,95.5,165.3,1.75,24.9,59.2,1.3,Broken Yarn,No,1,0,65.92,1177.01,52.2,90.9,Medium,Optimize Machine Load,62.9
2025-01-19 23:00:00,Spinning,M003,25030.0,Night,0.0159,100.6,185.11,1.89,18.6,71.8,2.78,Hole,Yes,0,1,82.69,1386.25,66.8,83.0,High,Schedule Maintenance,70.6
2025-01-19 23:30:00,Finishing,M018,71.0,Night,0.0074,112.1,202.64,1.77,27.5,54.4,0.89,Broken Yarn,No,1,0,87.13,1556.48,92.5,94.3,High,Check Energy Usage,93.1
2025-01-20 00:00:00,Knitting,M012,1380.0,Night,0.0178,94.0,137.14,1.38,20.3,56.0,2.03,Hole,No,1,0,63.75,1049.09,53.6,88.2,Low,Optimize Machine Load,64.4
2025-01-20 00:30:00,Weaving,M005,662.0,Night,0.0099,79.9,161.09,2.02,22.0,53.6,1.73,Stain,No,1,0,66.6,1273.88,56.7,89.2,Medium,Check Energy Usage,63.8
2025-01-20 01:00:00,Spinning,M001,17829.0,Night,0.013,87.9,177.49,1.93,20.9,60.4,2.24,Hole,Yes,0,1,70.09,1428.92,63.3,81.9,High,Schedule Maintenance,72.0
2025-01-20 01:30:00,Knitting,M012,1372.0,Night,0.0106,71.0,69.83,1.15,19.3,46.3,1.72,Stain,No,0,0,29.96,561.78,39.8,87.9,Low,Continue Production,48.9
2025-01-20 02:00:00,Knitting,M010,1116.0,Night,0.0185,102.1,137.5,1.35,22.9,67.1,1.38,,No,1,0,64.45,1101.68,62.4,97.5,Low,Check Energy Usage,77.0
2025-01-20 02:30:00,Spinning,M001,22618.0,Night,0.0192,65.6,140.8,2.15,23.1,46.0,2.09,Float,Yes,1,0,61.33,1102.16,37.7,87.4,Medium,Reduce Machine Speed,53.5
2025-01-20 03:00:00,Spinning,M001,19175.0,Night,0.0165,75.4,138.9,1.9,19.0,60.6,2.2,Broken Yarn,No,0,0,59.07,1125.42,61.4,87.6,Low,Continue Production,66.9
2025-01-20 03:30:00,Knitting,M010,1389.0,Night,0.016,113.8,144.04,1.14,20.5,65.0,1.86,Stain,No,0,0,58.6,1170.18,79.5,94.7,Medium,Continue Production,82.4
2025-01-20 04:00:00,Spinning,M004,31493.0,Night,0.0246,89.2,188.71,2.12,22.8,54.5,1.77,Stain,No,1,0,88.37,1474.13,51.3,89.9,High,Check Energy Usage,61.6
2025-01-20 04:30:00,Finishing,M019,59.0,Night,0.0168,85.0,125.05,1.5,25.1,75.1,1.63,Broken Yarn,Yes,0,0,49.78,979.89,52.1,94.9,Low,Continue Production,64.6
2025-01-20 05:00:00,Weaving,M007,934.0,Night,0.0227,86.4,128.03,1.48,20.3,61.7,1.97,Hole,No,1,0,52.28,966.1,63.9,80.6,Low,Optimize Machine Load,71.4
2025-01-20 05:30:00,Finishing,M019,55.0,Night,0.0201,102.0,157.3,1.66,24.0,73.1,1.49,Hole,No,1,0,70.08,1195.4,70.9,97.6,Medium,Check Energy Usage,73.6
2025-01-20 06:00:00,Knitting,M011,1277.0,Morning,0.016,90.1,126.99,1.46,18.1,55.4,1.92,Broken Yarn,Yes,1,0,47.31,952.88,58.1,92.0,Low,Optimize Machine Load,67.9
2025-01-20 06:30:00,Spinning,M001,33033.0,Morning,0.0157,116.7,226.46,1.89,19.3,45.9,1.53,Broken Yarn,No,1,0,102.7,1748.21,90.6,98.4,High,Check Energy Usage,86.2
2025-01-20 07:00:00,Dyeing,M015,31.0,Morning,0.0157,97.5,151.25,1.59,28.0,90.1,1.2,Float,No,0,0,67.69,1122.2,73.8,93.0,Medium,Continue Production,78.1
2025-01-20 07:30:00,Dyeing,M015,52.0,Morning,0.0093,110.2,169.14,1.58,24.0,89.4,1.91,Stain,No,0,0,76.5,1279.51,76.0,86.5,Medium,Continue Production,83.0
2025-01-20 08:00:00,Dyeing,M014,62.0,Morning,0.0118,112.9,216.72,1.85,25.9,69.2,1.42,Hole,No,0,0,95.64,1555.03,76.2,93.9,High,Continue Production,76.4
2025-01-20 08:30:00,Weaving,M005,561.0,Morning,0.007,79.4,112.85,1.32,23.4,48.0,1.29,Hole,No,0,0,47.99,927.71,58.0,91.0,Low,Continue Production,61.5
2025-01-20 09:00:00,Finishing,M020,85.0,Morning,0.0172,92.8,153.44,1.62,25.6,54.7,0.61,Hole,No,0,0,61.88,1158.86,63.9,98.6,Medium,Continue Production,73.2
2025-01-20 09:30:00,Weaving,M008,1013.0,Morning,0.0134,88.0,126.63,1.47,22.1,57.4,2.09,Float,No,0,0,54.02,981.88,50.4,92.1,Low,Continue Production,65.0
2025-01-20 10:00:00,Knitting,M009,1604.0,Morning,0.0128,92.9,109.11,1.19,22.6,67.9,2.85,Stain,Yes,1,1,43.13,888.64,50.4,83.3,Low,Schedule Maintenance,59.6
2025-01-20 10:30:00,Finishing,M017,52.0,Morning,0.0207,81.9,118.84,1.51,24.0,70.0,1.46,Stain,No,0,0,53.16,916.38,48.9,92.3,Low,Continue Production,54.0
2025-01-20 11:00:00,Dyeing,M014,59.0,Morning,0.013,98.1,189.25,1.99,27.7,75.2,1.56,Hole,No,1,0,84.79,1497.97,63.1,94.6,High,Check Energy Usage,65.9
2025-01-20 11:30:00,Spinning,M002,32489.0,Morning,0.0117,105.5,227.94,2.22,22.2,57.2,1.62,Broken Yarn,No,1,0,104.15,1684.95,65.3,92.4,High,Check Energy Usage,72.4
2025-01-20 12:00:00,Knitting,M009,1647.0,Morning,0.008,100.8,141.44,1.44,21.4,41.5,1.86,Float,Yes,1,1,62.45,1172.25,60.4,87.7,Medium,Inspect Machine,63.7
2025-01-20 12:30:00,Dyeing,M014,31.0,Morning,0.017,87.9,176.62,2.08,26.7,82.1,1.9,Broken Yarn,No,1,0,79.82,1387.56,56.1,94.3,High,Optimize Machine Load,66.1
2025-01-20 13:00:00,Finishing,M018,100.0,Morning,0.0066,113.0,165.77,1.55,22.5,59.4,1.33,,No,0,0,70.26,1269.88,82.2,98.4,Medium,Continue Production,86.8
2025-01-20 13:30:00,Weaving,M008,703.0,Morning,0.0145,78.9,128.35,1.61,21.6,72.2,2.2,Broken Yarn,No,0,0,53.41,1033.75,62.4,91.5,Low,Continue Production,68.2
2025-01-20 14:00:00,Weaving,M008,821.0,Evening,0.0109,84.7,149.63,1.75,22.6,47.9,1.8,,No,1,0,66.39,1091.94,55.4,90.1,Medium,Optimize Machine Load,69.5
2025-01-20 14:30:00,Knitting,M009,854.0,Evening,0.0178,75.8,117.84,1.42,20.3,65.3,2.4,Broken Yarn,Yes,1,0,49.24,885.22,47.1,79.9,Low,Optimize Machine Load,57.1
2025-01-20 15:00:00,Spinning,M001,32228.0,Evening,0.0105,93.0,167.11,1.84,19.4,49.5,1.85,Stain,Yes,0,0,73.1,1329.48,66.2,89.5,Medium,Continue Production,75.7
2025-01-20 15:30:00,Finishing,M020,32.0,Evening,0.0227,75.2,126.61,1.66,24.8,64.6,0.37,Broken Yarn,No,1,0,50.32,888.82,47.8,95.9,Low,Optimize Machine Load,62.6
2025-01-20 16:00:00,Finishing,M017,50.0,Evening,0.0192,98.4,127.83,1.28,25.0,57.3,0.8,Hole,No,0,0,51.57,995.2,72.0,96.1,Low,Continue Production,77.6
2025-01-20 16:30:00,Knitting,M010,1509.0,Evening,0.014,111.3,137.6,1.25,20.3,57.6,2.45,Hole,No,0,0,61.85,1068.42,84.2,86.8,Low,Continue Production,84.3
2025-01-20 17:00:00,Spinning,M002,26129.0,Evening,0.0105,95.2,206.29,2.12,20.8,57.3,1.44,Stain,No,1,0,92.46,1648.64,69.2,94.0,High,Reduce Machine Speed,74.5
2025-01-20 17:30:00,Spinning,M002,15819.0,Evening,0.0156,94.4,186.84,1.93,20.1,59.0,1.6,Hole,No,0,0,76.59,1358.53,84.4,90.3,High,Continue Production,87.9
2025-01-20 18:00:00,Knitting,M011,1366.0,Evening,0.0151,100.1,163.13,1.61,21.8,59.1,1.88,Stain,Yes,1,1,72.99,1305.8,75.7,86.8,Medium,Inspect Machine,76.5
2025-01-20 18:30:00,Spinning,M003,14589.0,Evening,0.0251,73.2,138.28,1.91,23.6,64.8,1.88,Float,Yes,0,0,57.47,1029.93,42.2,94.8,Low,Continue Production,60.5
2025-01-20 19:00:00,Spinning,M002,30278.0,Evening,0.0088,110.1,220.26,2.02,20.1,48.7,1.67,Stain,Yes,1,1,95.0,1658.3,83.9,90.1,High,Schedule Maintenance,83.2
2025-01-20 19:30:00,Weaving,M008,905.0,Evening,0.0155,90.8,145.25,1.69,20.3,51.5,2.23,Float,Yes,1,0,68.27,1056.47,57.3,88.3,Medium,Check Energy Usage,65.7
2025-01-20 20:00:00,Knitting,M012,1234.0,Evening,0.019,89.0,103.74,1.22,23.4,58.4,1.78,Broken Yarn,No,1,0,47.94,745.95,60.2,91.3,Low,Optimize Machine Load,67.3
2025-01-20 20:30:00,Spinning,M004,18002.0,Evening,0.0226,79.1,155.26,2.01,20.7,51.9,2.03,Broken Yarn,No,1,0,70.1,1197.67,40.7,88.9,Medium,Optimize Machine Load,51.4
2025-01-20 21:00:00,Weaving,M008,1235.0,Evening,0.0152,84.5,137.75,1.71,20.8,48.0,2.02,Hole,No,1,0,67.01,1003.78,50.2,91.6,Low,Optimize Machine Load,67.1
2025-01-20 21:30:00,Finishing,M020,30.0,Evening,0.0203,84.3,154.38,1.8,24.7,64.6,0.77,Broken Yarn,Yes,1,0,63.72,1204.44,58.8,96.8,Medium,Check Energy Usage,67.0
2025-01-20 22:00:00,Weaving,M008,580.0,Night,0.018,73.5,149.77,1.94,20.5,44.0,1.21,,No,1,0,60.61,1113.23,53.8,95.7,Medium,Optimize Machine Load,63.4
2025-01-20 22:30:00,Spinning,M003,20682.0,Night,0.0109,88.5,177.75,2.07,21.8,66.0,1.52,Hole,No,1,0,73.72,1304.16,65.1,97.1,High,Check Energy Usage,71.1
2025-01-20 23:00:00,Knitting,M012,1723.0,Night,0.017,107.5,150.05,1.38,21.5,63.6,2.47,Broken Yarn,Yes,1,1,63.65,1120.77,76.3,86.3,Medium,Schedule Maintenance,78.9
2025-01-20 23:30:00,Finishing,M018,92.0,Night,0.0111,122.3,178.47,1.51,24.0,52.2,1.64,,No,0,1,67.5,1371.62,95.6,88.1,High,Reduce Machine Speed,93.4
2025-01-21 00:00:00,Weaving,M005,504.0,Night,0.0092,89.1,148.75,1.69,22.1,73.7,2.13,Float,Yes,1,1,63.28,1120.89,59.4,85.9,Medium,Schedule Maintenance,62.7
2025-01-21 00:30:00,Finishing,M020,68.0,Night,0.0196,103.0,151.39,1.51,26.1,76.9,1.84,Stain,Yes,0,1,63.07,1153.45,69.1,92.4,Medium,Schedule Maintenance,73.7
2025-01-21 01:00:00,Knitting,M011,1486.0,Night,0.0123,100.1,151.76,1.48,20.0,67.3,2.22,Stain,Yes,1,1,68.54,1182.74,75.1,86.9,Medium,Schedule Maintenance,79.9
2025-01-21 01:30:00,Knitting,M012,1007.0,Night,0.0092,82.5,130.4,1.63,21.2,47.0,1.1,Hole,No,1,0,57.61,1035.64,58.8,96.7,Low,Optimize Machine Load,71.4
2025-01-21 02:00:00,Weaving,M007,754.0,Night,0.009,90.8,144.99,1.53,21.1,79.3,2.54,Hole,No,1,0,60.09,1090.97,59.6,85.3,Medium,Check Energy Usage,66.1
2025-01-21 02:30:00,Knitting,M012,1045.0,Night,0.0178,81.9,67.32,0.84,18.5,59.0,2.28,Hole,No,0,0,31.37,470.54,51.5,86.3,Low,Continue Production,60.4
2025-01-21 03:00:00,Finishing,M019,95.0,Night,0.0219,106.8,161.64,1.55,22.3,76.3,2.3,Hole,Yes,0,1,72.56,1233.12,86.0,91.7,Medium,Schedule Maintenance,86.3
2025-01-21 03:30:00,Dyeing,M016,81.0,Night,0.022,125.5,262.31,2.15,26.4,75.9,2.19,Hole,Yes,1,1,109.98,2015.01,92.9,88.8,High,Schedule Maintenance,90.4
2025-01-21 04:00:00,Spinning,M002,34063.0,Night,0.009,112.4,235.31,2.08,20.4,49.6,1.76,Broken Yarn,No,1,0,99.45,1732.28,84.2,92.8,High,Optimize Machine Load,83.6
2025-01-21 04:30:00,Finishing,M017,86.0,Night,0.0208,98.0,170.99,1.69,23.6,65.1,1.42,Stain,No,1,0,64.8,1265.61,72.1,95.7,Medium,Check Energy Usage,73.3
2025-01-21 05:00:00,Finishing,M017,68.0,Night,0.0183,93.8,173.29,1.83,25.2,53.6,0.59,Stain,No,1,0,70.33,1289.97,65.1,93.4,Medium,Check Energy Usage,70.1
2025-01-21 05:30:00,Spinning,M001,18529.0,Night,0.0156,91.3,204.25,2.09,23.4,69.4,1.58,,No,1,0,85.06,1546.03,56.8,90.5,High,Optimize Machine Load,67.9
2025-01-21 06:00:00,Knitting,M009,962.0,Morning,0.0119,74.1,122.69,1.54,21.9,54.7,1.19,Stain,No,1,0,53.18,903.23,49.1,94.5,Low,Check Energy Usage,59.2
2025-01-21 06:30:00,Knitting,M012,1526.0,Morning,0.021,98.5,136.05,1.4,19.8,59.3,2.1,Hole,Yes,1,1,54.86,1063.62,64.3,87.2,Low,Schedule Maintenance,69.0
2025-01-21 07:00:00,Finishing,M019,105.0,Morning,0.0189,114.3,217.55,1.92,25.2,70.6,1.67,Float,No,1,1,91.71,1591.35,93.8,95.9,High,Inspect Machine,93.2
2025-01-21 07:30:00,Spinning,M003,21535.0,Morning,0.0161,90.0,194.52,2.13,19.6,58.1,1.43,Hole,No,1,0,78.94,1417.11,68.1,89.4,High,Check Energy Usage,77.2
2025-01-21 08:00:00,Finishing,M018,92.0,Morning,0.0158,117.3,206.11,1.8,24.9,67.0,1.42,Broken Yarn,No,1,1,89.52,1555.14,85.3,89.7,High,Reduce Machine Speed,83.6
2025-01-21 08:30:00,Spinning,M001,29703.0,Morning,0.0107,100.5,201.97,1.94,20.4,42.6,1.47,Broken Yarn,No,0,0,88.75,1529.97,73.5,94.0,High,Continue Production,79.5
2025-01-21 09:00:00,Finishing,M017,38.0,Morning,0.0152,78.0,122.29,1.54,25.8,89.1,1.03,Hole,No,0,0,54.32,872.44,54.1,97.7,Low,Continue Production,64.8
2025-01-21 09:30:00,Spinning,M004,14315.0,Morning,0.0088,80.1,188.17,2.33,20.6,48.7,1.25,Hole,No,1,0,81.15,1407.7,57.5,89.8,High,Check Energy Usage,65.8
2025-01-21 10:00:00,Dyeing,M015,47.0,Morning,0.0154,101.4,202.87,1.96,24.7,64.6,0.88,Float,No,0,0,81.27,1527.8,70.6,98.0,High,Continue Production,78.2
2025-01-21 10:30:00,Knitting,M011,836.0,Morning,0.0209,68.8,108.72,1.43,21.6,51.8,0.98,Stain,Yes,1,0,44.38,811.63,45.3,97.2,Low,Reduce Machine Speed,58.4
2025-01-21 11:00:00,Knitting,M009,1523.0,Morning,0.0072,82.7,111.84,1.34,20.3,69.6,2.89,Broken Yarn,Yes,1,1,46.57,857.18,52.8,81.0,Low,Schedule Maintenance,62.2
2025-01-21 11:30:00,Spinning,M001,22409.0,Morning,0.0208,83.7,157.51,1.89,22.3,65.9,1.5,Broken Yarn,No,1,0,66.27,1172.19,56.0,89.7,Medium,Optimize Machine Load,64.3
2025-01-21 12:00:00,Dyeing,M016,31.0,Morning,0.0113,94.9,192.21,1.93,25.2,80.0,0.84,Broken Yarn,No,0,0,83.14,1521.83,61.6,96.9,High,Continue Production,75.7
2025-01-21 12:30:00,Weaving,M007,1036.0,Morning,0.0159,92.7,173.59,1.81,22.9,64.4,2.24,Broken Yarn,No,1,0,80.52,1340.55,64.9,89.5,Medium,Check Energy Usage,71.2
2025-01-21 13:00:00,Knitting,M012,1249.0,Morning,0.0103,84.3,111.04,1.34,20.1,61.5,1.93,Hole,Yes,1,0,51.11,812.73,56.5,84.6,Low,Optimize Machine Load,58.4
2025-01-21 13:30:00,Knitting,M009,1526.0,Morning,0.0107,94.4,95.38,1.01,21.2,48.7,1.97,Float,No,0,0,37.16,729.62,69.9,87.5,Low,Continue Production,76.2
2025-01-21 14:00:00,Finishing,M017,35.0,Evening,0.0192,88.1,143.01,1.61,22.7,68.2,0.88,Hole,No,1,0,64.35,1093.27,60.8,95.3,Medium,Reduce Machine Speed,70.6
2025-01-21 14:30:00,Spinning,M001,13789.0,Evening,0.0083,82.6,193.8,2.32,20.0,57.6,1.27,Hole,No,1,0,86.09,1523.41,52.3,94.1,High,Check Energy Usage,62.8
2025-01-21 15:00:00,Knitting,M012,1139.0,Evening,0.0188,86.7,95.9,1.2,22.1,55.5,1.55,Float,No,0,0,38.11,705.78,60.5,89.8,Low,Continue Production,67.0
2025-01-21 15:30:00,Weaving,M007,527.0,Evening,0.0114,82.4,92.1,1.23,22.7,70.3,1.8,Broken Yarn,Yes,0,1,43.09,731.57,48.7,87.7,Low,Schedule Maintenance,52.1
2025-01-21 16:00:00,Weaving,M006,1202.0,Evening,0.0208,84.5,154.38,1.89,21.0,57.6,2.61,Float,Yes,1,1,65.9,1176.51,61.6,88.5,Medium,Inspect Machine,62.5
2025-01-21 16:30:00,Dyeing,M014,76.0,Evening,0.0076,106.1,228.69,2.21,28.0,72.0,1.81,Hole,No,1,0,92.93,1799.99,84.1,90.3,High,Reduce Machine Speed,90.6
2025-01-21 17:00:00,Dyeing,M014,50.0,Evening,0.0093,79.4,160.5,2.07,26.8,71.2,1.51,Stain,No,1,0,71.0,1273.04,61.7,92.6,Medium,Reduce Machine Speed,67.7
2025-01-21 17:30:00,Dyeing,M016,47.0,Evening,0.0118,101.9,193.34,1.86,26.5,78.6,2.4,Stain,Yes,0,1,84.2,1479.2,75.1,83.8,High,Schedule Maintenance,80.2
2025-01-21 18:00:00,Dyeing,M015,75.0,Evening,0.0114,120.9,255.29,2.12,27.4,72.6,1.61,Hole,No,1,0,109.12,1932.27,88.1,91.0,High,Check Energy Usage,84.0
2025-01-21 18:30:00,Knitting,M011,1356.0,Evening,0.0214,103.5,124.34,1.19,21.4,59.9,2.17,Stain,No,0,0,53.44,966.49,73.7,90.4,Low,Continue Production,74.7
2025-01-21 19:00:00,Finishing,M020,87.0,Evening,0.0118,108.7,194.84,1.86,26.5,51.9,1.22,Float,No,1,0,81.1,1475.51,79.1,94.5,High,Check Energy Usage,85.0
2025-01-21 19:30:00,Dyeing,M016,66.0,Evening,0.0229,113.1,225.69,2.02,26.5,86.6,2.22,,No,1,0,99.71,1784.71,79.1,90.9,High,Optimize Machine Load,81.7
2025-01-21 20:00:00,Finishing,M018,65.0,Evening,0.0064,97.7,167.66,1.68,24.3,48.0,0.78,Hole,No,1,0,72.09,1279.03,79.3,99.3,Medium,Check Energy Usage,85.9
2025-01-21 20:30:00,Weaving,M005,962.0,Evening,0.0147,94.4,152.72,1.58,21.4,60.9,2.11,Stain,No,1,0,66.49,1145.97,65.9,93.3,Medium,Check Energy Usage,72.7
2025-01-21 21:00:00,Spinning,M001,27560.0,Evening,0.0165,92.9,178.67,1.97,20.9,54.7,1.93,Stain,No,0,0,78.44,1341.29,57.7,87.4,High,Continue Production,64.5
2025-01-21 21:30:00,Knitting,M009,1041.0,Evening,0.0116,75.8,115.43,1.51,20.6,73.3,2.03,Float,Yes,1,1,45.13,829.9,59.4,83.2,Low,Schedule Maintenance,63.3
2025-01-21 22:00:00,Knitting,M011,1406.0,Night,0.016,105.4,132.3,1.13,22.7,53.0,1.84,Hole,No,0,0,53.44,1029.07,75.2,87.7,Low,Continue Production,74.7
2025-01-21 22:30:00,Weaving,M006,539.0,Night,0.0187,74.6,93.89,1.26,23.8,59.9,2.27,Stain,No,0,0,31.63,681.7,40.9,84.9,Low,Continue Production,56.1
2025-01-21 23:00:00,Knitting,M009,1506.0,Night,0.0139,94.9,131.55,1.43,20.6,56.6,2.52,Float,Yes,1,1,58.96,1045.02,57.6,82.5,Low,Schedule Maintenance,68.5
2025-01-21 23:30:00,Knitting,M011,1190.0,Night,0.0103,94.7,131.54,1.4,22.5,64.8,2.11,Hole,Yes,1,1,51.84,949.3,74.7,89.5,Low,Inspect Machine,75.3
2025-01-22 00:00:00,Dyeing,M016,81.0,Night,0.013,113.1,227.88,2.01,26.1,63.6,1.69,Stain,Yes,1,1,98.75,1739.26,93.4,95.5,High,Schedule Maintenance,90.6
2025-01-22 00:30:00,Knitting,M011,1214.0,Night,0.0194,97.6,131.83,1.36,20.0,61.7,1.64,Stain,Yes,1,0,58.3,1049.24,74.2,96.0,Low,Optimize Machine Load,78.6
2025-01-22 01:00:00,Dyeing,M013,40.0,Night,0.0128,89.9,184.11,2.05,26.2,73.9,1.53,Float,No,0,0,81.76,1314.99,69.5,93.6,High,Continue Production,76.5
2025-01-22 01:30:00,Weaving,M007,656.0,Night,0.0144,83.5,132.45,1.69,21.0,76.6,2.45,,No,1,0,52.27,1088.68,61.7,91.9,Low,Check Energy Usage,68.7
2025-01-22 02:00:00,Weaving,M006,853.0,Night,0.0248,83.9,123.43,1.54,19.1,47.5,1.99,Hole,No,1,0,52.94,922.29,58.0,87.3,Low,Optimize Machine Load,66.8
2025-01-22 02:30:00,Spinning,M004,21383.0,Night,0.0172,71.7,138.2,1.94,20.2,43.3,1.24,Stain,No,1,0,66.25,1057.35,45.8,85.9,Low,Check Energy Usage,55.7
2025-01-22 03:00:00,Spinning,M001,17750.0,Night,0.0082,81.5,157.12,1.94,23.6,57.2,1.52,Hole,No,0,0,74.58,1218.54,57.1,94.5,Medium,Continue Production,66.1
2025-01-22 03:30:00,Dyeing,M014,28.0,Night,0.0127,89.3,215.39,2.45,25.7,60.4,1.65,Stain,Yes,1,1,96.78,1668.16,67.3,87.5,High,Schedule Maintenance,79.6
2025-01-22 04:00:00,Dyeing,M015,53.0,Night,0.0103,101.1,161.71,1.61,25.2,69.7,1.27,,No,0,0,71.05,1241.57,69.1,92.7,Medium,Continue Production,73.4
2025-01-22 04:30:00,Finishing,M019,77.0,Night,0.0107,102.6,178.89,1.74,26.6,62.4,1.74,,Yes,1,1,73.08,1401.25,77.3,92.9,High,Schedule Maintenance,86.1
2025-01-22 05:00:00,Dyeing,M013,74.0,Night,0.0204,91.9,170.76,1.8,26.1,70.3,1.95,Broken Yarn,No,0,0,76.47,1320.25,72.0,89.7,Medium,Continue Production,80.8
2025-01-22 05:30:00,Weaving,M007,693.0,Night,0.0116,82.3,125.32,1.53,20.1,73.3,2.23,Stain,No,1,0,53.38,1024.12,52.2,86.5,Low,Optimize Machine Load,62.3
2025-01-22 06:00:00,Spinning,M003,20098.0,Morning,0.0183,91.8,185.08,1.99,21.3,53.6,1.57,Hole,No,1,0,82.01,1429.35,63.1,89.7,High,Check Energy Usage,64.0
2025-01-22 06:30:00,Knitting,M009,900.0,Morning,0.0163,89.3,81.59,0.95,21.3,52.9,1.74,Hole,No,0,0,32.63,699.49,61.2,89.3,Low,Continue Production,68.3
